event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
knockout,55,7219,9267,16541,0.5602442415815247,194610,0.08499563229022147,1.3070386332012676,3.039565901397199,Q1
brawlBall,110,3452,2953,6515,0.4532617037605526,808433,0.00805880017267974,1.0574505078236704,0.28819427011744597,Q4
gemGrab,0,4805,3941,8746,0.45060599131031326,228600,0.03825896762904637,1.0512547836849668,1.3681956389338787,Q1
bounty,0,1602,1098,2700,0.4066666666666667,115668,0.02334267040149393,0.9487452163150333,0.8347674237855799,Q3
hotZone,1,2751,1689,4441,0.3803197478045485,136296,0.03258349474672771,0.8872783804910785,1.1652325762144202,Q2
heist,3,821,424,1248,0.33974358974358976,155880,0.00800615858352579,0.7926150136301507,0.2863117312730809,Q3
