event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
hotZone,2,639,568,1209,0.46980976013234077,136296,0.008870399718260258,1.073015842799319,0.6223793796779779,Q4
bounty,0,1519,1336,2855,0.4679509632224168,115668,0.024682712591209324,1.0687704679643368,1.7318285352646552,Q1
brawlBall,131,4694,3985,8810,0.45232690124858116,808433,0.010897625406187031,1.033086096438974,0.7646168781214622,Q4
gemGrab,0,2321,1704,4025,0.42335403726708076,228600,0.017607174103237096,0.9669139035610261,1.2353831218785378,Q2
knockout,1,2196,1474,3671,0.40152546989921,194610,0.018863367761163354,0.9170588332773869,1.3235222198231449,Q2
heist,0,224,95,319,0.29780564263322884,155880,0.0020464459840903258,0.6801692934826912,0.14358606405308968,Q3
