event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
gemGrab,0,677,920,1597,0.5760801502817783,228600,0.006986001749781277,1.0776195079371707,1.4969202457663437,Q1
brawlBall,18,660,826,1504,0.5492021276595744,808433,0.001860389172633972,1.0273412931812966,0.3986334841109194,Q4
bounty,0,739,861,1600,0.538125,115668,0.013832693571255663,1.0066203416747586,2.9639899619181804,Q1
knockout,2,791,898,1691,0.5310467179183915,194610,0.008689173218231334,0.9933796583252413,1.8618660251192196,Q2
heist,0,141,106,247,0.4291497975708502,155880,0.0015845522196561458,0.8027705753503791,0.33952872945552093,Q3
hotZone,0,187,133,320,0.415625,136296,0.0023478311909373717,0.7774709956024559,0.5030797542336563,Q3
