event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,920,1507,2427,0.6209311907704985,115668,0.020982467060898433,1.0806227389101404,1.8219531547587962,Q1
gemGrab,0,1264,2044,3308,0.6178960096735188,228600,0.014470691163604549,1.0753405341202078,1.2565215205890399,Q1
hotZone,0,495,672,1167,0.5758354755784062,136296,0.008562246874449727,1.002141490120688,0.74347847941096,Q4
knockout,4,1656,2231,3891,0.5733744538679003,194610,0.019993833821489133,0.9978585098793119,1.7361079848741803,Q2
brawlBall,73,2459,2974,5506,0.5401380312386488,808433,0.006810706638645379,0.940016297107508,0.5913884392336705,Q3
heist,1,159,160,320,0.5,145092,0.002205497201775425,0.8701630349485439,0.1915081087902528,Q3
