event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
knockout,8,1435,1680,3123,0.5379442843419788,194610,0.016047479574533684,1.1146135792076648,1.3443470693810031,Q1
heist,7,611,602,1220,0.4934426229508197,155880,0.007826533230690274,1.0224067140588669,0.655652930618997,Q4
gemGrab,0,4283,4016,8299,0.48391372454512593,228600,0.03630358705161855,1.0026629601664572,3.041263933952053,Q1
bounty,0,278,258,536,0.48134328358208955,115668,0.004633952346370647,0.9973370398335428,0.38820054124765113,Q3
brawlBall,175,6792,6393,13360,0.47851796407185626,808433,0.01652579743775922,0.9914830144569958,1.3844172383239362,Q2
hotZone,0,530,239,769,0.3107932379713914,136296,0.005642131830721371,0.6439595576195611,0.47265885938427543,Q3
