event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
heist,19,3332,4167,7518,0.554269752593775,155880,0.04822940723633564,1.3075345029678316,2.933037518417035,Q1
brawlBall,182,5557,6253,11992,0.5214309539693128,808433,0.014833634945629384,1.230067056771167,0.9020970881278993,Q4
gemGrab,0,2323,1804,4127,0.43712139568693964,228600,0.01805336832895888,1.0311789596518324,1.0979029118721004,Q1
hotZone,0,1577,1099,2676,0.4106875934230194,136296,0.01963373833421377,0.9688210403481676,1.1940120034825263,Q2
bounty,0,217,110,327,0.3363914373088685,115668,0.002827056748625376,0.7935547785640175,0.171925470072236,Q3
knockout,0,362,156,518,0.30115830115830117,194610,0.002661733723857972,0.710439037629127,0.16187146646558032,Q3
