event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
gemGrab,1,2450,2667,5118,0.5211019929660023,228600,0.022388451443569553,1.1427533618946069,1.3345182318020807,Q1
brawlBall,360,8901,8910,18171,0.4903417533432392,808433,0.022476816260593023,1.0752975322948732,1.3397854321560179,Q1
hotZone,2,1393,1279,2674,0.47830964846671653,136296,0.019619064389270413,1.048911664491808,1.1694421646076087,Q1
heist,4,1226,942,2172,0.43370165745856354,155880,0.013933795227097768,0.9510883355081919,0.8305578353923913,Q3
knockout,4,1526,961,2491,0.3857888398233641,194610,0.01279995889214326,0.8460176695550116,0.7629727563309698,Q3
bounty,0,716,430,1146,0.37521815008726006,115668,0.009907666770411869,0.8228366197863806,0.5905706329470997,Q3
