event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
brawlBall,309,13273,11250,24832,0.45304445876288657,808433,0.030716212722637498,1.073484178949136,1.5496553151252876,Q1
hotZone,1,3025,2453,5479,0.44770943602847235,136296,0.04019927217233081,1.060842897527515,2.028082574780119,Q1
heist,12,2338,1717,4067,0.42217850995820017,155880,0.02609058249935848,1.0003476311574182,1.3162888996092996,Q1
gemGrab,0,1791,1307,3098,0.42188508715300194,228600,0.013552055993000875,0.999652368842582,0.6837111003907004,Q3
knockout,1,1193,642,1836,0.34967320261437906,194610,0.009434253121627871,0.8285470521679447,0.47596494483818025,Q3
bounty,0,903,468,1371,0.3413566739606127,115668,0.011852889303869695,0.8088411231781634,0.5979869027211293,Q3
