event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,1230,1619,2849,0.5682695682695683,115668,0.024630839990317115,1.0287524180485348,1.4411138291926315,Q1
gemGrab,0,2713,3446,6159,0.5595064133787953,228600,0.02694225721784777,1.0128882625719915,1.5763514147941784,Q1
brawlBall,119,2873,3697,6689,0.5526984601584691,808433,0.008274031366854149,1.0005636569122185,0.4841012742819418,Q4
hotZone,3,2457,3032,5492,0.5520757465404225,136296,0.04029465281446264,0.9994363430877813,2.357580230161297,Q2
knockout,3,762,801,1566,0.5114942528735632,194610,0.008046862956682596,0.9259706640000728,0.4708099883338122,Q3
heist,1,908,580,1489,0.3895231699126931,155880,0.009552219656145753,0.705163403618199,0.5588861708073682,Q3
