event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
knockout,2,2491,3278,5771,0.5680124761739733,194610,0.029654180155182158,1.0686164983428097,3.0721267139262958,Q1
heist,5,1013,1186,2204,0.5381125226860254,155880,0.01413908134462407,1.0123649458907866,1.4647867276008903,Q1
bounty,0,950,1097,2047,0.5359062042012701,115668,0.017697202337725215,1.0082141421104027,1.833402501063026,Q1
brawlBall,21,849,970,1840,0.5271739130434783,808433,0.0022760080303500722,0.9917858578895974,0.2357908744925232,Q3
gemGrab,0,627,554,1181,0.4690939881456393,228600,0.005166229221347332,0.8825185995603412,0.5352132723991098,Q3
hotZone,1,218,136,355,0.38309859154929576,136296,0.0026046252274461467,0.720733245472028,0.26983510247560605,Q3
