event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
brawlBall,246,9124,9955,19325,0.5151358344113842,808433,0.02390426912310606,1.0984636089874897,1.106416900717008,Q1
gemGrab,0,2645,2810,5455,0.5151237396883593,228600,0.023862642169728783,1.0984378184828962,1.1044901835894194,Q1
heist,17,5787,5826,11630,0.5009458297506448,155880,0.07460867333846549,1.0682051748232353,3.453286803986021,Q1
bounty,0,201,156,357,0.4369747899159664,115668,0.0030864197530864196,0.9317948251767647,0.1428559459373218,Q3
hotZone,1,1550,1086,2637,0.4118316268486917,136296,0.019347596407818277,0.8781801321205186,0.8955098164105805,Q3
knockout,0,196,72,268,0.26865671641791045,194610,0.0013771132007604954,0.5728773006683783,0.06374013410220197,Q3
