event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
gemGrab,0,1187,1425,2612,0.5455589586523737,228600,0.01142607174103237,1.072130431328773,2.9490960823443317,Q1
brawlBall,103,2711,3104,5918,0.5245015207840487,808433,0.007320334523702026,1.0307484329463916,1.8893956168481967,Q1
bounty,0,82,87,169,0.514792899408284,115668,0.0014610782584638794,1.011669086419083,0.3771077467123439,Q4
hotZone,0,426,431,857,0.5029171528588098,136296,0.006287785408229148,0.9883309135809168,1.6228922532876562,Q2
heist,1,17,13,31,0.41935483870967744,155880,0.00019887092635360534,0.8241145653921859,0.0513290554351635,Q3
knockout,1,121,86,208,0.41346153846153844,194610,0.0010688042752171009,0.8125330737187749,0.2758609058541439,Q3
