event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,1870,2513,4383,0.5733515856719142,115668,0.03789293495175848,1.197435935028078,2.433353272319442,Q1
knockout,7,2530,2669,5206,0.512677679600461,194610,0.02675093777298186,1.0707194189076354,1.7178527356186848,Q1
gemGrab,1,4892,4776,9669,0.4939497362705554,228600,0.042296587926509185,1.03160639839315,2.716140641255392,Q1
brawlBall,75,1830,1647,3552,0.46368243243243246,808433,0.0043936850672844875,0.96839360160685,0.2821472643813151,Q3
hotZone,0,142,77,219,0.3515981735159817,136296,0.0016067969712977638,0.7343073572647095,0.10318294618873107,Q3
heist,0,64,25,89,0.2808988764044944,155880,0.0005709520143700282,0.586652966733443,0.03666456436466163,Q3
