event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,534,656,1190,0.5512605042016807,115668,0.0102880658436214,1.072076162851886,0.4982548135162646,Q4
gemGrab,0,3142,3425,6567,0.5215471295873306,228600,0.028727034120734907,1.0142904147361842,1.3912608303898482,Q1
heist,5,1645,1756,3406,0.5155607751027599,155880,0.0218501411342058,1.0026483183110395,1.0582103732236194,Q1
hotZone,2,2237,2357,4596,0.5128372497824195,136296,0.033720725479838,0.9973516816889604,1.633107139959332,Q2
brawlBall,246,7671,7804,15721,0.4964060810381019,808433,0.01944626208974646,0.9653967997333048,0.9417896267763807,Q3
knockout,0,644,563,1207,0.4664457332228666,194610,0.006202147885514619,0.9071307449757992,0.30037230370306545,Q3
