event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,117,136,253,0.5375494071146245,115668,0.0021872946709548015,1.1106035746439848,0.42399996167770937,Q4
heist,12,3062,3135,6209,0.5049122241906909,155880,0.03983192199127534,1.0431735458096285,7.721288595504124,Q1
brawlBall,157,7936,8128,16221,0.5010788484063868,808433,0.02006474253277637,1.0352536024655297,3.889485115078985,Q1
gemGrab,0,871,763,1634,0.4669522643818849,228600,0.007147856517935258,0.9647463975344706,1.3855887503074071,Q2
hotZone,0,267,165,432,0.3819444444444444,136296,0.003169572107765452,0.7891160509176393,0.6144112496925928,Q3
knockout,0,158,97,255,0.3803921568627451,194610,0.0013103129335594265,0.7859089482508083,0.2539999027074319,Q3
