event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
heist,6,1404,1088,2498,0.4355484387510008,155880,0.016025147549396972,1.1755363090741964,2.250222103052735,Q1
brawlBall,63,3633,2510,6206,0.4044473090557525,808433,0.007676579258887255,1.0915949974836126,1.077931312079202,Q1
bounty,0,451,266,717,0.37099023709902373,115668,0.006198775806618944,1.0012950460173018,0.8704208363090786,Q4
gemGrab,0,824,484,1308,0.37003058103975534,228600,0.005721784776902887,0.9987049539826981,0.8034426225537024,Q3
hotZone,0,566,329,895,0.3675977653631285,136296,0.006566590362152961,0.9921388343351089,0.922068687920798,Q3
knockout,3,1054,535,1592,0.3360552763819096,194610,0.008180463491084734,0.9070063030779058,1.1486858204651913,Q2
