event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,310,501,811,0.6177558569667078,115668,0.007011446553930214,1.0593645749881213,0.6641794919051093,Q4
hotZone,1,775,1146,1922,0.5962539021852237,136296,0.014101661090567588,1.0224917409524445,1.3358205080948908,Q1
gemGrab,0,2305,3313,5618,0.5897116411534354,228600,0.02457567804024497,1.0112726816764508,2.32800196485045,Q1
brawlBall,189,6171,8660,15020,0.5765645805592543,808433,0.018579152508618524,0.9887273183235489,1.7599637932467378,Q2
knockout,0,102,132,234,0.5641025641025641,194610,0.0012024048096192384,0.9673567095008987,0.11390126265306966,Q3
heist,1,123,91,215,0.4232558139534884,155880,0.0013792661021298435,0.7258243048665305,0.13065495855502715,Q3
