event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
gemGrab,1,1269,2096,3366,0.6226975638740344,228600,0.014724409448818898,1.0914095961199846,2.0902933749017323,Q1
bounty,0,352,532,884,0.6018099547511312,115668,0.007642563198118754,1.0547996294856017,1.084946685014716,Q1
hotZone,1,513,725,1239,0.5851493139628733,136296,0.009090508892410636,1.0255983216778661,1.2904986497652335,Q1
brawlBall,82,2232,2897,5211,0.5559393590481674,808433,0.006445803177257732,0.9744016783221341,0.9150533149852841,Q3
heist,0,170,188,358,0.5251396648044693,155880,0.002296638439825507,0.9204186795032506,0.3260333212003274,Q3
knockout,2,381,407,790,0.5151898734177215,194610,0.004059400852988028,0.9029795590876692,0.5762770139315813,Q3
