event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
heist,30,9258,9689,18977,0.5105654212994678,155880,0.12174108288426995,1.1633671734521853,8.053013501331636,Q1
brawlBall,275,10225,8724,19224,0.45380774032459426,808433,0.023779336073614016,1.034039921482432,1.5729719985779675,Q1
hotZone,1,572,460,1033,0.4453049370764763,136296,0.0075790925632447026,1.0146655538333134,0.501347066196813,Q4
knockout,2,1888,1440,3330,0.43243243243243246,194610,0.017111145367658395,0.9853344461666865,1.1318798995733745,Q2
gemGrab,0,1567,1073,2640,0.40643939393939393,228600,0.011548556430446194,0.9261070749825667,0.7639219124055452,Q3
bounty,0,984,534,1518,0.35177865612648224,115668,0.01312376802572881,0.8015578881489375,0.8681201004266254,Q3
