event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
gemGrab,0,1002,1378,2380,0.5789915966386555,228600,0.010411198600174977,1.143441885401003,3.0622919013656063,Q1
brawlBall,64,1495,1988,3547,0.5604736396955173,808433,0.004387500262854188,1.1068710478901245,1.2905148617520406,Q1
hotZone,0,865,1035,1900,0.5447368421052632,136296,0.013940247696190644,1.075792680585246,4.100306723796211,Q1
bounty,0,108,95,203,0.46798029556650245,115668,0.0017550229968530623,0.924207319414754,0.5162126779411549,Q3
heist,1,202,173,376,0.4601063829787234,155880,0.002412111880934052,0.9086572466552841,0.7094851382479596,Q3
knockout,1,178,149,328,0.45426829268292684,194610,0.0016854221263038899,0.8971276890352397,0.49574066598595656,Q3
