event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
heist,11,1900,2468,4379,0.5635989952043846,155880,0.02809212214523993,1.1029868219380246,1.1634397319678311,Q1
hotZone,6,2594,3265,5865,0.556692242114237,136296,0.043031343546399016,1.0894700170720932,1.7821499758188006,Q1
brawlBall,550,14174,15985,30709,0.5205314402943763,808433,0.03798583185001107,1.01870181447167,1.5731893018854926,Q1
gemGrab,0,2108,2120,4228,0.5014191106906338,228600,0.018495188101487314,0.9812981855283303,0.7659811735203902,Q3
bounty,0,1293,888,2181,0.40715268225584594,115668,0.018855690424317874,0.7968148397462297,0.7809114348826076,Q3
knockout,1,2372,1558,3931,0.3963368099720173,194610,0.02019937310518473,0.7756477250098001,0.8365602680321688,Q3
