event.mode,d,n,y,total_games,winrate,total_games_map,userate,percentile_wr,percentile_ur,percentile_quadrant
bounty,0,3951,3724,7675,0.4852117263843648,115668,0.06635370197461701,1.1496281330714053,1.4394849604259634,Q1
knockout,14,4299,3885,8198,0.47389607221273483,194610,0.04212527619341246,1.1228175807445895,0.9138706617666017,Q4
brawlBall,708,40707,30304,71719,0.422537960651989,808433,0.08871359778732436,1.0011331145598585,1.924563151713564,Q1
gemGrab,0,6620,4825,11445,0.4215814766273482,228600,0.05006561679790026,0.9988668854401413,1.0861293382333983,Q2
hotZone,1,982,676,1659,0.4074743821579265,136296,0.012172037330515936,0.9654424816261741,0.26406159948278024,Q3
heist,0,161,38,199,0.19095477386934673,155880,0.0012766230433666923,0.45243543848441364,0.027695209406139287,Q3
